molecule_chembl_id,canonical_smiles,activity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1351902,Cc1c(N)cc(N)cc1C(=O)O,inactive,166.17999999999998,0.8576200000000003,3.0,3.0,4.0
CHEMBL1470408,O=C(O)CC/C(=C\c1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2s1,inactive,423.4940000000001,5.210100000000004,1.0,6.0,4.365623505911632
CHEMBL1502247,Cc1cccc(C2C3=C(O)c4ccccc4C3=Nc3nn(-c4ccccc4)c(O)c32)c1,inactive,405.4570000000001,5.435320000000004,2.0,5.0,4.2262135550188065
CHEMBL1541247,CCCCCCCCn1c(=O)c(C(=O)OCC)c(O)c2ccccc21,inactive,345.439,4.2443000000000035,1.0,5.0,4.1125514997500465
CHEMBL1304529,O=C(O)c1[nH]c2ccccc2c1C(c1ccccc1)c1c(C(=O)O)[nH]c2ccccc12,inactive,410.42900000000014,5.225800000000003,4.0,2.0,4.777283528852417
CHEMBL3195827,COc1ccccc1NC1=C(NC(C)=O)C(=O)c2ccccc2C1=O,inactive,336.34700000000004,2.5340000000000007,2.0,5.0,4.0
CHEMBL1327816,O=C1C(=O)c2c(C(=O)c3ccccc3)coc2-c2ccccc21,inactive,302.285,3.556600000000002,0.0,4.0,4.084652937675808
CHEMBL1564253,O=c1oc2c3c4c(cc2s1)CCCN4CCC3,inactive,247.3189999999999,2.553300000000001,0.0,4.0,4.061880730805688
CHEMBL1424064,CC(C)(C)C1CCc2c(sc(NC(=O)C3CC=CCC3C(=O)O)c2C#N)C1,inactive,386.51700000000017,4.376280000000003,2.0,4.0,4.4040630937308265
CHEMBL1571258,O=C1NC(=O)C(=Cc2ccc(Sc3ccccc3)o2)C(=O)N1,inactive,314.32200000000006,2.1801999999999997,2.0,5.0,4.0
CHEMBL1509826,COc1ccc(OC)c(N2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)C2=O)c1,inactive,403.3720000000001,2.3399,1.0,8.0,4.726304412069908
CHEMBL1391887,COc1cc(/C=C2/C(=O)ON=C2C)ccc1OCc1cccc(F)c1,inactive,341.338,3.7294000000000027,0.0,5.0,4.617442678091214
CHEMBL1580345,Cc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)cc1,inactive,348.3180000000001,2.3954200000000005,1.0,6.0,4.639595945270061
CHEMBL1733061,CC1=C(O)C(O)=C(C2=C(O)C(O)=C(C)C(=O)C2=O)C(=O)C1=O,inactive,306.22600000000006,0.5781999999999998,4.0,8.0,4.548367052543009
CHEMBL1713628,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1N=Nc1ccccc1[N+](=O)[O-],inactive,404.43300000000016,3.8497000000000012,2.0,9.0,4.1888273049334455
CHEMBL1990734,O=C(O)c1ccccc1N=N/C(=N/Nc1cc(S(=O)(=O)[O-])ccc1O)c1ccccc1.[Na+],inactive,462.41900000000015,0.5560999999999995,3.0,8.0,4.719421629631924
CHEMBL1392064,COc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,inactive,278.695,3.1854000000000013,2.0,4.0,4.197226274708024
CHEMBL1462969,CCOc1ccc(C(c2c(O)n(C)c(SC)nc2=O)c2c(O)n(C)c(SC)nc2=O)cc1,inactive,476.5800000000002,2.3079,2.0,11.0,4.3663295939485565
CHEMBL1352170,Cc1c(N=C2C=C(Br)C(=O)C(Br)=C2)c(=O)n(-c2ccccc2)n1C,inactive,451.1180000000001,3.6972200000000024,0.0,5.0,4.0836513477245395
CHEMBL1449785,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(c3ccccc3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,inactive,566.4040000000002,4.496100000000005,0.0,8.0,4.0
CHEMBL3216654,COc1cc(NCCCC(C)N)c2ncccc2c1.Cl.Cl,inactive,332.27500000000003,3.6263000000000023,2.0,4.0,4.0
CHEMBL1481016,O=C(O)C(c1ccccc1)N1C(=O)/C(=C/c2cccs2)SC1=S,inactive,361.46900000000005,3.7752000000000017,1.0,5.0,4.328827157284917
CHEMBL1991599,Oc1ccc(/C=N/N2CCOCC2)c(O)c1O,inactive,238.24299999999997,0.46949999999999986,3.0,6.0,4.347077112432058
CHEMBL1312212,COc1cccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccc(C(=O)O)cc2)N3)c1,inactive,476.55400000000014,5.020700000000003,3.0,5.0,4.174054856796152
CHEMBL202043,O=C1/C(=C/c2ccc(F)cc2)SC(=S)N1NS(=O)(=O)c1ccccc1,inactive,394.4740000000001,2.9204000000000008,1.0,5.0,4.435689090039397
CHEMBL1452526,Cc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,inactive,404.5380000000002,3.3981400000000015,1.0,5.0,4.586197483230649
CHEMBL1173036,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)oc(=O)c1ccccc12,inactive,435.4350000000002,5.563700000000003,2.0,4.0,4.249337353865944
CHEMBL1587876,Cc1ccc(C(=O)C2=C(O)C(=O)OC2c2ccc(Cl)cc2)cc1,inactive,328.75100000000003,3.941320000000003,1.0,4.0,4.215953584191887
CHEMBL1392200,Fc1cccc2sc(Nc3nnc(-c4ccccc4)o3)nc12,inactive,312.32900000000006,4.229000000000002,1.0,6.0,4.299209778625653
CHEMBL1532491,O=c1oc2ccccc2c(O)c1[C@H]1c2ccc(O)cc2Oc2c1c(=O)oc1ccccc21,inactive,426.3800000000002,4.596500000000002,2.0,7.0,4.0930188467711455
CHEMBL1549172,COc1cccc(N2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)C2=O)c1,inactive,373.3460000000001,2.3312999999999997,1.0,7.0,4.419987887470576
CHEMBL1392133,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1-c1ccc(C(C)C)cc1,inactive,428.55400000000014,4.775320000000003,3.0,4.0,4.202871012203447
CHEMBL1431490,O=C(CSc1nnc(-c2ccco2)c(-c2ccco2)n1)Nc1ccccc1,inactive,378.41300000000007,4.122400000000002,1.0,7.0,4.0
CHEMBL1431570,Cc1ccc(/C=C2/C(=O)NC(=O)N(CC3CCCO3)C2=O)s1,inactive,320.37,1.69732,1.0,5.0,4.0
CHEMBL1532549,O=[N+]([O-])c1cccc(/C=C/c2nc(O)nc(O)c2[N+](=O)[O-])c1,inactive,304.218,1.8745999999999998,2.0,8.0,4.137928280620006
CHEMBL1713747,CCCCC[C@@H]1C=C(C(=O)O)[C@H](c2ccc(Cl)cc2)N1S(=O)(=O)c1ccc(C)cc1,inactive,447.98400000000015,5.353920000000005,1.0,3.0,4.373762314853099
CHEMBL1610098,O=C1/C(=C/c2nc3ccccc3[nH]2)SC(=S)N1NS(=O)(=O)c1ccccc1,inactive,416.5090000000001,2.6576000000000004,2.0,6.0,4.2616952069258955
CHEMBL1392332,O=C1OC(c2ccccc2)C(C(=O)c2ccc(Cl)cc2)=C1O,inactive,314.72400000000005,3.632900000000002,1.0,4.0,4.078625704581525
CHEMBL1881266,N#C/C(=C\c1ccccc1)C(=O)NNS(=O)(=O)c1cccc([N+](=O)[O-])c1,inactive,372.3620000000001,1.5114799999999997,2.0,6.0,4.285670240254767
CHEMBL1714348,O=C1C(=NO)CCc2ccccc21,inactive,175.187,1.6457,1.0,3.0,4.05266432405126
CHEMBL1470869,CCCCNC(=O)c1onc(CSc2cccc3ccccc23)c1C(=O)O,inactive,384.4570000000001,4.348200000000003,2.0,5.0,4.304255724802677
CHEMBL1502839,CCn1c(CSc2nnc3ccccn23)nc2cc(C(=O)O)ccc21,inactive,353.40700000000015,3.0894000000000013,1.0,7.0,4.6343248595440825
CHEMBL1335410,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,inactive,282.39,2.2359,2.0,4.0,4.052223291535261
CHEMBL1571467,Cc1ccc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)cc1,inactive,383.49400000000014,3.892120000000002,1.0,4.0,4.407268233606038
CHEMBL1580660,O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl,inactive,425.7710000000002,5.632600000000001,1.0,5.0,4.380489279161502
CHEMBL1318520,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(C(C)(C)C)cc3)C(C(=O)O)=CC[C@H]2c2ccc(Cl)cc2)cc1,inactive,524.0820000000002,6.833920000000007,1.0,3.0,4.401866354186763
CHEMBL1312739,COc1cc(/C=C2/C(=O)NC(=O)N(c3ccccc3)C2=O)ccc1O,inactive,338.3190000000001,2.0672,2.0,5.0,4.0
CHEMBL1994988,O=[N+]([O-])c1cc(Cl)cc(/C=N/NC(=S)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1O,inactive,499.95800000000037,2.2952,3.0,8.0,4.0
CHEMBL1902287,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(O)c1.O=C(O)c1ccccc1,inactive,425.4810000000001,3.442400000000002,6.0,6.0,4.0
CHEMBL1510455,COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])s3)C2=O)cc1,inactive,373.3460000000001,2.3312999999999997,1.0,7.0,4.4077121840478695
CHEMBL1541889,O=C(NNc1ccc(O)cc1)c1ccc(Br)cc1,inactive,307.147,2.911600000000001,3.0,3.0,4.0
CHEMBL1312673,O=C1NC(=O)C(=Cc2cc3c(cc2[N+](=O)[O-])OCO3)C(=O)N1,inactive,305.202,0.0728999999999998,2.0,7.0,4.669383332705562
CHEMBL1714283,Cc1cc(O)c(C(C)C)cc1N=Cc1ccccc1[N+](=O)[O-],inactive,298.34200000000004,4.482820000000003,1.0,4.0,4.0
CHEMBL1528294,CCc1ccc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)cc1,inactive,331.34900000000005,2.1654999999999998,0.0,5.0,4.0
CHEMBL581225,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCCO)C(=O)N(CCCCO)C3=O,inactive,410.42600000000016,1.5767999999999998,2.0,6.0,4.0
CHEMBL1453783,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CO1,inactive,358.39000000000016,2.5573000000000006,0.0,6.0,4.044937930324968
CHEMBL1525576,CCc1ccc(/C=C2/SC(=S)N(CCCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,inactive,454.5730000000001,4.567300000000003,2.0,5.0,4.503762454833264
CHEMBL1588205,CCOc1c(Cl)cc(C(=O)Nc2ccccc2C(=O)O)cc1Cl,inactive,354.1890000000001,4.342600000000002,2.0,3.0,4.283746174103963
CHEMBL1541890,O=C(O)Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1,inactive,350.33000000000004,4.286100000000002,3.0,5.0,4.166852888087215
CHEMBL1734152,CC1COCC(C)N1C1=C(Cl)C(=O)c2ccccc2C1=O,inactive,305.7610000000001,2.6252000000000013,0.0,4.0,4.791558643561433
CHEMBL1527565,Cc1cc(O)c(-c2cc(O)c(C)cc2O)cc1O,inactive,246.262,2.7928400000000004,4.0,4.0,4.400444409014019
CHEMBL1330109,Cc1ccc(C(=O)c2no[n+]([O-])c2C(=O)c2ccc(C)cc2)cc1,inactive,322.32000000000005,2.3868400000000003,0.0,5.0,4.0
CHEMBL1541795,Cc1ccc(C(C2=C(O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)o1,inactive,372.4610000000002,4.447220000000003,1.0,5.0,4.221993538576491
CHEMBL1335615,NS(=O)(=O)c1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1,inactive,371.374,3.306400000000001,3.0,6.0,4.0
CHEMBL1463571,Cc1nn2c(O)cc(-c3ccc([N+](=O)[O-])cc3)nc2c1-c1ccccc1,inactive,346.34600000000006,3.985520000000003,1.0,6.0,4.4381833356810425
CHEMBL1410860,O=C(COc1cccc2ccccc12)Nc1ccc(Cl)cc1C(=O)O,inactive,355.7770000000001,4.2089000000000025,2.0,3.0,4.423313194799005
CHEMBL1402954,CCOc1c(Br)cc(/C=C2\C(=O)N(CCC#N)N=C2C)cc1OC,inactive,392.25300000000016,3.3715800000000025,0.0,5.0,4.0
CHEMBL1532684,CSc1nc(O)c(C(c2ccc(O)cc2)c2c(O)nc(SC)nc2O)c(O)n1,inactive,420.4720000000001,2.4185999999999996,5.0,11.0,4.330497165895657
CHEMBL1598439,CCC(=O)OC1(C)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,inactive,288.29900000000004,1.9845,0.0,5.0,4.0
CHEMBL1902239,C=CCOc1ccc(C(c2c(O)nc(SC)nc2O)c2c(O)nc(SC)nc2O)cc1,inactive,460.53700000000015,3.277800000000002,4.0,11.0,4.4769041617474326
CHEMBL1714492,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Br)cc3)C(C(=O)O)=C[C@H]2CC2CCCC2)cc1,inactive,504.4460000000003,5.463020000000005,1.0,3.0,4.4320330931768455
CHEMBL3144962,COc1cc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)cc(OC)c1OC,inactive,526.5930000000003,4.467440000000003,2.0,7.0,4.416347891457956
CHEMBL1305092,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,inactive,454.35600000000005,4.858200000000003,1.0,5.0,4.443818153347089
CHEMBL1492148,Cc1ccc(Sc2ccc(C=C3C(=O)N(C)C(=O)N(C)C3=O)o2)cc1,inactive,356.40300000000013,3.173020000000002,0.0,5.0,4.837734385701978
CHEMBL1580684,O=C(CN1C(=O)/C(=C2\SC(=S)N(CCS(=O)(=O)O)C2=O)c2ccccc21)Nc1cccc(Br)c1,inactive,582.4790000000002,2.8936,2.0,7.0,4.6649434805609085
CHEMBL1312842,COc1cccc(/C=C2\C(=O)C(=O)c3ccccc32)c1,inactive,264.28,3.0012000000000016,0.0,3.0,4.889410289700751
CHEMBL1549691,CC1=NN(Cc2ccccc2)C(=O)C1C(c1ccc(Cl)cc1)C(C#N)C#N,inactive,376.8470000000001,4.1214600000000035,0.0,4.0,4.25829701604226
CHEMBL1368160,COc1cc(/C=C(/C#N)C(=O)Nc2ccccc2)c(Br)cc1OCc1ccc(C(=O)O)cc1,inactive,507.3400000000002,5.280580000000004,2.0,5.0,4.1766562091793515
CHEMBL1995550,O=C(/C(=N/N=C/c1ccc(O)c(O)c1O)c1ccccc1)c1ccccc1,inactive,360.369,3.509500000000002,3.0,6.0,4.299729062643563
CHEMBL1715126,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc(N(C)C)cc1,inactive,296.41400000000004,4.640620000000004,1.0,3.0,4.0
CHEMBL1549660,CC(C)CSC1=NSC2=NC(=O)/C(=C\c3ccccc3)C(=N)N12,inactive,344.46500000000003,3.652470000000002,1.0,5.0,4.286005732339356
CHEMBL1392718,COC(=O)Cn1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,inactive,327.29600000000005,0.5636999999999998,2.0,6.0,4.59074334796109
CHEMBL1541950,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Br)cc1,inactive,371.618,2.1049,0.0,4.0,4.441171475182989
CHEMBL1463468,O=C(O)CCN1C(=O)/C(=C2\C(=O)N(Cc3ccc(F)cc3)c3ccccc32)SC1=S,inactive,442.4930000000001,3.4186000000000023,1.0,5.0,4.384681343388521
CHEMBL1348345,CCCCNC(=O)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,361.40100000000007,4.679700000000004,1.0,5.0,4.094851998143984
CHEMBL1734539,O=Nc1c(O)ccc2cc(S(=O)(=O)O)ccc12,inactive,253.23499999999996,2.1900000000000004,2.0,5.0,4.34008379993015
CHEMBL1588339,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C(C)(C)C)cc1,inactive,415.5110000000002,4.777020000000004,2.0,5.0,4.591590421531571
CHEMBL1715210,CCCCCC(=O)Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,inactive,417.4610000000002,2.5576000000000003,4.0,6.0,4.52360317327467
CHEMBL1323243,O=C1Nc2ccc(Cl)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,inactive,491.93500000000023,5.232800000000003,2.0,7.0,4.364717362001788
CHEMBL1442097,COC(=O)C1=CN(c2cccc(C)c2)C=C(C(=O)OC)C1c1cc(OC)c(O)c([N+](=O)[O-])c1,inactive,454.43500000000023,3.335020000000002,1.0,9.0,4.247721014539882
CHEMBL1447137,CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,inactive,377.35600000000017,3.3515200000000025,1.0,6.0,4.1878891587969
CHEMBL3191022,CCn1c(C)nc2cc(C(=O)N/N=C/c3ccc(O)c(O)c3O)ccc21,inactive,354.3660000000001,2.2453200000000004,4.0,7.0,4.6637404479858064
CHEMBL1559687,COc1cc(/C=C2/C(=O)NN(c3ccc(F)cc3)C2=O)cc([N+](=O)[O-])c1O,inactive,373.29600000000016,1.9095,2.0,6.0,4.0
CHEMBL1580896,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cccc(C)c1,inactive,276.339,3.8011200000000027,0.0,2.0,4.296966695266314
CHEMBL1424728,CC1(C)CC(=O)C(C(c2ccc(Br)cc2)C2C(=O)CC(C)(C)CC2=O)C(=O)C1,inactive,447.3690000000003,4.681500000000004,0.0,4.0,4.100891141806601
CHEMBL3211294,CC1/C(=N\Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CCC1(C(=O)O)c1ccccc1,inactive,398.3750000000001,3.7234000000000025,2.0,7.0,4.0
CHEMBL1493697,Cc1ccc(C(c2c(O)n3c(nc2=O)SCC3)c2c(O)n3c(nc2=O)SCC3)cc1,inactive,442.52200000000016,1.91122,2.0,10.0,4.0746879085003505
CHEMBL1486418,COC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2ccc([N+](=O)[O-])cc2)nc1C,inactive,483.45800000000025,3.8306400000000025,1.0,10.0,4.4146520889054095
CHEMBL1368398,CCOC(=O)c1sc(N2N=C(C)/C(=C\c3ccc(OCC(=O)OC)cc3)C2=O)nc1C,inactive,443.4810000000003,2.9861200000000014,0.0,9.0,4.04244059810252
CHEMBL1381627,COc1cc(-c2nnc(SCc3cc(=O)oc4cc(O)c(O)cc34)o2)cc(OC)c1OC,inactive,458.4480000000002,3.572300000000003,2.0,11.0,4.0
CHEMBL1476948,COc1cccc(/C=C2\Oc3cc(OCC(=O)N4Cc5ccccc5C[C@H]4C(=O)O)ccc3C2=O)c1,inactive,485.49200000000025,3.7283000000000017,1.0,6.0,4.36251027048749
CHEMBL1715529,O=C(O)C(Cc1ccccc1)N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,inactive,433.0740000000002,4.592100000000002,1.0,3.0,4.400881434944637
CHEMBL1715633,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Br)cc3)C(C(=O)O)=CC[C@H]2c2ccc(Cl)c(Cl)c2)cc1,inactive,581.3150000000003,6.952320000000004,1.0,3.0,4.367643953760926
CHEMBL1490677,O=C1C=CC(=O)N1N(c1ccccc1)c1ccccc1,inactive,264.28400000000005,2.6647000000000007,0.0,3.0,4.381219975493785
CHEMBL1570573,CC1(OC(=O)c2ccco2)C(=O)C=C2C=C(C3CC3)OC=C2C1=O,inactive,326.30400000000003,2.4813,0.0,6.0,4.0
CHEMBL1580845,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccc([N+](=O)[O-])s1,inactive,343.32000000000005,2.3227,1.0,6.0,4.691008970999836
CHEMBL1542151,O=C1NC(=O)/C(=C/c2ccc(-c3cc(C(=O)O)ccc3Cl)o2)S1,inactive,349.751,3.6221000000000014,2.0,5.0,4.306536872780469
CHEMBL1375750,C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1OCC,inactive,285.29900000000004,2.4134,0.0,5.0,4.0
CHEMBL1331111,O=C(O)/C=C/C(=O)Nc1ccc(C2(c3ccc(NC(=O)/C=C/C(=O)O)cc3)c3ccccc3-c3ccccc32)cc1,inactive,544.5630000000002,5.208300000000004,4.0,4.0,4.741123370627869
CHEMBL1375820,CCc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,inactive,320.77600000000007,1.9048,0.0,4.0,4.079720105367052
CHEMBL1365198,COC/C=C/C1=CC2=CC(=O)C(C)(OC(=O)c3cnc4ccccc4n3)C(=O)C2=CN1C1CC1,inactive,457.4860000000002,3.071900000000001,0.0,8.0,4.0
CHEMBL1370841,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(C3CCCC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,inactive,558.4250000000003,4.234100000000003,0.0,8.0,4.471083299722345
CHEMBL1453077,O=C(CCN1C(=O)/C(=C/c2ccccc2Cl)SC1=S)Nc1ccccc1C(=O)O,inactive,446.9370000000001,4.268200000000003,2.0,5.0,4.1094113322945125
CHEMBL1451327,Cc1coc2c(O)cc3c(c12)OC1(N2CCCCC2)C(=O)NCCCC31,inactive,356.42200000000014,3.0150200000000007,2.0,5.0,4.562090964460501
CHEMBL1345295,COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccccc3[N+](=O)[O-])C2=O)cc1,inactive,367.3170000000001,2.2698,1.0,6.0,4.495121540589784
CHEMBL1570535,COc1ccccc1/C=C1/C(=O)ON=C1C,inactive,217.22399999999996,2.0113,0.0,4.0,4.0
CHEMBL1313127,CN1C(=O)/C(=C/c2ccc(C(=O)Nc3ccc(O)cc3C(=O)O)cc2)SC1=S,inactive,414.4640000000001,3.1737,3.0,6.0,4.497436330892636
CHEMBL1471546,COC(=O)C1=C(C(=O)OC)C(c2cc(Cl)ccc2O)c2sc(O)nc2S1,inactive,413.8600000000001,3.0454000000000017,2.0,9.0,4.0
CHEMBL1610382,CCc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(C(C)(C)C)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,inactive,517.6910000000003,6.742920000000007,1.0,3.0,4.431798275933005
CHEMBL1998429,Cc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(Br)cc3[N+](=O)[O-])o2)o1,inactive,418.20300000000015,4.282620000000002,1.0,6.0,4.0
CHEMBL1471595,CCC(C)/C=C(C)/C=C/C1=CC2=C(Cl)C(=O)C(C)(OC(C)=O)C(=O)C2=CO1,inactive,390.86300000000017,4.2995000000000045,0.0,5.0,4.420102130396896
CHEMBL1432468,O=C(NCc1cccs1)c1nc(O)c2nnn(Cc3ccccc3Cl)c2n1,inactive,400.8510000000001,2.6201000000000008,2.0,8.0,4.286005732339356
CHEMBL1323428,C=CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,inactive,446.5750000000002,3.6545200000000015,1.0,6.0,4.482804102050026
CHEMBL1735496,NC(=S)N=Nc1c(O)cc(O)c2nc(O)ccc12,inactive,264.266,1.6788999999999998,4.0,6.0,4.698752911363789
CHEMBL1715441,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(O)cc3)sc2c1,inactive,446.48400000000015,4.994640000000003,2.0,7.0,4.517412230473233
CHEMBL1434708,COc1cccc(/C=C2/C(=O)NN(c3ccc(F)cc3)C2=O)c1,inactive,312.3,2.2957,1.0,3.0,4.4194171231856325
CHEMBL1525702,CC(=O)C1=C(O)C(=O)N(c2cc(C(C)(C)C)on2)C1c1ccc(C(C)C)cc1,inactive,382.4600000000001,4.584500000000005,1.0,5.0,4.021043834782408
CHEMBL1559790,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccccc2F)SC1=S,inactive,482.35200000000015,4.453000000000003,1.0,5.0,4.480172006224281
CHEMBL329706,NC(=O)C1=C(c2ccccc2)c2ccccc2C1=O,inactive,249.26899999999998,2.1701000000000006,1.0,2.0,4.225556031075035
CHEMBL1432590,O=C(O)c1cccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c1,inactive,334.67500000000007,3.2262000000000013,2.0,7.0,4.969805214643249
CHEMBL1471665,O=C(O)c1ccccc1-c1ccc(C=C2C(=O)N(c3ccccc3)C(=S)N(c3ccccc3)C2=O)o1,inactive,494.52800000000013,5.393100000000004,1.0,5.0,4.9083330424043154
CHEMBL1328567,O=C1C(O)=C(O)C(=O)c2ccccc21,inactive,190.154,1.3932,2.0,4.0,4.0
CHEMBL1570497,CCC(CNc1cc(OC)cc2cccnc12)NC1CCCCC1,inactive,327.4720000000002,4.356200000000004,2.0,4.0,4.406381691870464
CHEMBL1313324,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3nc4ccccc4s3)o2)SC1=S,inactive,416.5050000000001,4.232200000000002,1.0,7.0,4.0
CHEMBL1403191,CCC(=O)OC1(C)C(=O)C2=COC(c3ccc(OC)cc3)=CC2=C(Br)C1=O,inactive,433.2540000000001,3.462900000000002,0.0,6.0,4.0
CHEMBL1471648,CN1C(=O)C(=Cc2ccccc2Oc2ccc(Cl)c(F)c2)C(=O)N(C)C1=O,inactive,388.78200000000015,3.7052000000000023,0.0,4.0,4.28525123927494
CHEMBL1904459,Cc1ccccc1C(=O)Nc1cccc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c1,inactive,452.85400000000016,4.278420000000003,3.0,6.0,4.0
CHEMBL1313262,Oc1ccc(N=Nc2ccccc2-c2nn[nH]n2)c(O)c1,inactive,282.26300000000003,2.6933000000000007,3.0,7.0,4.0
CHEMBL3197557,Cc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)c(O)c1O,inactive,311.297,1.7039200000000005,3.0,7.0,4.0
CHEMBL1408302,O=C(COc1cccc2ccccc12)Nc1cc(Cl)ccc1C(=O)O,inactive,355.7770000000001,4.2089000000000025,2.0,3.0,4.392009141452825
CHEMBL1581086,CCc1ccc(Nc2ccc(C(=O)O)cc2[N+](=O)[O-])cc1,inactive,286.287,3.599000000000001,2.0,4.0,4.0
CHEMBL1432739,C#CCOc1ccccc1/C=C1/C(=O)ON=C1C,inactive,241.24599999999995,2.0147,0.0,4.0,4.0
CHEMBL1305450,COc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,292.29400000000004,4.158400000000003,0.0,5.0,4.131179293802482
CHEMBL1581158,O=C1CCNc2cc3ccccc3cc21,inactive,197.237,2.8381000000000007,1.0,2.0,4.0
CHEMBL1533094,O=C1NN(c2cccc(Br)c2)C(=O)/C1=C\c1ccc(O)cc1,inactive,359.17900000000003,2.6161000000000003,2.0,3.0,4.0
CHEMBL2002332,Sc1nnc(-c2ccco2)n1/N=C/C(Cl)=C/c1ccccc1,inactive,330.8,3.9406000000000025,1.0,6.0,4.2030096094543135
CHEMBL1526088,CCc1ccc(NC2=NC(=O)/C(=C/c3cc(Br)c(OCC(=O)O)c(OC)c3)S2)cc1,inactive,491.3630000000002,4.565900000000003,2.0,6.0,4.4029633350223465
CHEMBL1464014,Cn1cccc1/C=C1\C(=O)NC(=O)N(Cc2ccccc2)C1=O,inactive,309.32500000000005,1.6871,1.0,4.0,4.6307841425898575
CHEMBL1716414,O=[N+]([O-])c1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,inactive,260.205,2.875600000000001,1.0,5.0,4.2309182128817815
CHEMBL1735864,O=C(O)C(Cc1ccccc1)N1C(=O)C=CC1=O,inactive,245.234,0.6073,1.0,3.0,4.0
